url,class
mxp2077.com,1
pronto.com/shop/indiana-pacers-jermaine-o-neal/c-v1_7_71_1990_1992,0
vancouverislandaccommodations.com/scuba.html,0
familysearch.org/Eng/Search/customsearchresults.asp?LDS=0&last_name=Chouinard,0
askbiography.com/bio/Randy_(footballer).html,0
yellowpages.ca/bus/Ontario/Nolinor-Aviation/1135503.html?KAC-K5P640181656,0
musicvideoswiz.com/artist/Casados,0
crossroadspd.com/,1
springvalley.org/,0
hapuka.com/FOB/verify/index.php?email=abuse@no.email,1
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=39&Family=Demers_386&lng=en,0
disccaddie.com/?page_id=336,0
tcons.com.bo/components/com_user/views/reset/40ab7112aa1add004c7a735a0c846b8b/,1
baseball-almanac.com/pitching/piloss1.shtml,0
en.goldenmap.com/McGill_Redmen,0
spokeo.com/Marian+Franklin,0
flickr.com/photos/37573576@N06/4527692283/,0
calambamisocc.gov.ph/libraries/joomla/google/embed/index.html,1
gedcom.surnames.com/burgess_jim/gp5595.htm,0
dorchestergamecocks.com/,0
comitetul.info/wp-content/plugins/docmailfrancenote/,1
indigoyacht.blogspot.com/,0
finance.yahoo.com/news/Warner-Bros-Interactive-bw-3909017417.html,0
cable.siegmann.org/porter-cable-7800/,0
vissoft6.org/4fd/intikam+mt2+anasayfa.html,0
bleacherreport.com/kansas-jayhawks-football,0
duckduckgo.com/1/c/Recipients_of_the_Order_of_the_White_Eagle_(Poland),0
songlyrics.com/the-republic-tigers/fight-song-lyrics/,0
lubbockonline.com/stories/061007/obi_061007091.shtml,0
denisonbigred.com/,0
sunxiancheng.com/images?ref=http://ljuytakus.battle.net/d3/en,1
cowboylyrics.com/lyrics/black-clint/half-way-up-4612.html,0
scaredmonkeys.com/2007/02/25/al-gores-an-inconvenient-truth-meets-an-inconvenient-snow-storm/,0
linkedin.com/pub/dir/paolo/moretti,0
usgwarchives.net/pa/somerset/obits/d2.html,0
globe-trotter-canada.com/travel-canada/summer-holidays/train-travel/canada-rail.php,0
highschool.rivals.com/content.asp?CID=1160197,0
ahlhalloffame.com/history-s11858,0
absoluteastronomy.com/topics/Gregory_Charles,0
celebrityscandal.com/christina-ricci/,0
recordsproject.com/county/north-dakota/cass.asp,0
discussions.apple.com/thread/1673477?start=0&tstart=0,0
search.espn.go.com/jimmy-dykes/,0
gospelgamers.com/login.aspx?ReturnUrl=/login.aspx?ReturnUrl=/login.aspx?ReturnUrl=/ActivityFeed/tabid/61/userid/5/Default.aspx&amp;popUp=true,1
apartments-birmingham.net/,0
digital-topo-maps.com/county-map/new-jersey.shtml,0
spokeo.com/Joe+Aragon,0
gw3.geneanet.org/dreuxyves?lang=en&pz=yves+aime+marie&nz=dreux&ocz=0&m=AD&v=11,0
fantasynews.cbssports.com/fantasyfootball/players/updates/426135,0
learn-german.com/,0
linuxidx.com/linux.php?q=linux+kit+-+FilesTube+Video+Search,0
marengoparkdistrict.org/thank_you,0
linkedin.com/pub/dir/daniel/fournier,0
shshide.com/js?.randInboxLight.aspx?n74256418&amp;_session=,1
watchanimeon.com/anime/dears/,0
lewinmedical.com/bp/page/pub/xbank/home/,1
teletoon.com/retro/,0
1800trips.com/,0
americanthinker.com/2010/05/american_jews_and_israel.html,0
ca.epodunk.com/profiles/quebec/port-cartier/2001867.html,0
gearheadtv.ro/app/webroot/images/www.skype.secure.co.secure.cgi.webobjects.myappleid.woa.directtosignin.application-account/,1
ranker.com/list/100-greatest-horror-films/darthkarl,0
fandango.com/andr%C3%A9detoth/information/p87228,0
poised.co.in/lr5xojpdrx,1
wvywlaahbrm.pw/information.cgi,1
articles.latimes.com/2003/aug/03/local/me-boardman3,0
yellowbox.co.za/7fg3g,1
booking.com/city/nz/wellington.en.html,0
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=11&Family=Jolicoeur_92&lng=en,0
museodellaliquirizia.it/index/bino/v4/hlyqyc2hg4xeidrd62uquy66ovaboecwp0cd35l9z8d7cvb9nwp8ll4z650l/,1
gcsofusa.org/zml/tonline/extend.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&login=&loginID=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,1
onlinebiographies.info/ma/bristol/part-2.htm,0
rustysoffroad.com/mm5/merchant.mvc?Screen=CTGY&Store_Code=rustys&Category_Code=BRAKES,0
thinkexist.com/quotes/amy_tan/,0
latimesblogs.latimes.com/movies/independent-film/,0
sandyhairbraiding.com/wp-includes/images/mail.htm?_pageLabel=page_logonform,1
guides.library.duke.edu/german,0
amtrak.com/servlet/ContentServer/AM_Route_C/1241245650084/1237405732511,0
en.wikipedia.org/wiki/Willie_Davis_(baseball_player),0
strykerdildo.net/,0
atpworldtour.com/Tennis/Players/La/S/Sebastien-Lareau.aspx,0
hotclikz.com/pinkyys/agbons/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@yahoo.com.com,1
4shared.com/get/Sym3KkgN/__-__.html,0
61.222.31.83/monitor/images/Smartxy130619.gif,1
zengenuity.com/services/e-commerce-websites,0
newamericantheatre.com/,0
ca.linkedin.com/in/christinelangevin,0
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=20214,0
classmates.com/directory/school/Marguerite%20Bourgeois%20School?org=19818211,0
thefreelibrary.com/DISH+Network+Satellite+TV+Offers+the+2002+South+American+Qualifiers...-a073416630,0
oaklandyouthchorus.org/events.html,0
mahalo.com/kevin-oleary/,0
levabollipulella.it/images/rd.htm,1
craigsdesigns.com/docusign/resource/future16sales/,1
products.howstuffworks.com/Gateway-P-6860-FX-laptop-computer/categoryId=9007&keyword=Gateway%20Computer&productSortType=relevance&productSortOrder=asc&pageNumber=4,0
dianaswednesday.com/2010/04/griffintown-redevelopment-project/,0
youtube.com/watch?v=aBvrK2TfumI,0
facebook.com/note.php?note_id=305828270784,0
ebay.com/sch/i.html?_nkw=kentucky+basketball+poster&_frs=1,0
facebook.com/people/Lyndsy-Fonseca/100001673467475,0
historicwashingtonstatepark.com/,0
usc.edu/libraries/archives/la/scandals/aimee.html,0
nc6184zxta.cynesuwecyrwsed.com/czsuioknb5\no1xedmhe1a.zexutyjocujwsed.net/index.php?aff=ss593jcc6t&id=73HQiqaazbO&partner=2gxj5olnud,1
tripadvisor.com/Hotels-g51514-Midwest_City_Oklahoma-Hotels.html,0
fandango.com/jeanpierrelefebvre/filmography/p227290,0
en.wikipedia.org/wiki/Frank_Edward_McGurrin,0
thestoveplace.com/,0
en.wikipedia.org/wiki/Category:Cities_in_Washington_(state),0
nimaenergy.org/wp-includes/js/crop/ssl/wells/W/W/signon/wellsfargo/session.cgiscreenid=SIGNON.htm,1
preglitzer.heimat.eu/02bjJBHDs,1
teknoportbilisim.com/mkqamw6n,1
wn.com/1897,0
cegep-st-laurent.qc.ca.websitetrafficspy.com/,0
movies.yahoo.com/movie/contributor/1800024734,0
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0004344,0
imslpforums.org/viewtopic.php?f=1&t=5236,0
theglobeandmail.com/news/national/quebec/former-mob-boss-nicolo-rizzuto-gunned-down/article1794388/,0
youtube.com/watch?v=eSX6CdwEjAA,0
target.com/s/squabbles,0
portraitsbymbarrera.com/server/2014gdocs/,1
amazon.com/Dead-End-Kid-Leo-Gorcey/dp/1929753152,0
mylife.com/dorothyjeanwoods,0
uw1gers.com/sports/m-baskbl/mtt/ryan_bo00.html,0
biomedexperts.com/Profile.bme/1434827/Rolf-Detlef_Treede,0
myczechrepublic.com/shopping/czech_movies.html,0
greenbasetech.com/asd/Responses/Responses/mgs/es,1
goo.gl/o0DKDQ,1
germancontest.org/staatg/filmlist05.html,0
amazon.com/Best-Youth-Luigi-Lo-Cascio/dp/B000C1VB8M,0
examiner.com/entertainment-reviews-in-national/joey-rory-are-pure-country-heaven-on-album-number-2,0
new.music.yahoo.com/bolduc/albums/anthologie--184781448,0
coursehero.com/file/1558366/MODERNCHINACHU/,0
jmetalloysllp.com/8fh34f3/,1
zofia.org/,0
glossary.com/reference.php?q=Prude,0
flickr.com/photos/29455386@N04/2758409849/,0
bettyboop.com/forums/,0
csepelihaziko.hu/87yfhc,1
californiagenealogy.org/sanmateo/index.htm,0
filetram.com/jerry-gonzalez,0
galleryofhistory.com/archive/3_2001/saddle/GEORGE_GABBY_HAYES.htm,0
cnet.com/profile/Barry+Matson/,0
greatschools.org/school/parentReviews.page?id=8053&state=CA,0
gogomag.com/talkingheads/bios/females/Diane_Cho.php,0
bce.ca/en/,0
acronyms.thefreedictionary.com/Agence+Nationale+de+la+Recherche,0
xn--41a.xn----8sbivjiocsggj.xn--p1ai/56f2gsu782desf,1
openrealestate.ca/quebec/lasalle/,0
linkedin.com/in/jb4bama,0
addisonhydera1.com/,0
oregonlive.com/timbers/index.ssf/2009/12/portland_timbers_reveal_design.html,0
imdb.com/name/nm0211964/,0
abag.ca.gov/bayarea/baytrail/vtour/map4/access/Btsnldro/Btsnldro.htm,0
youtube.com/watch?v=KA5ZRS76nHk,0
okbjj.com/MMA.htm,0
goo.gl/tyixS,1
moviefone.com/movie/falling-from-grace/30815/main,0
platformarchitects.com.au/8fh34f3,1
celebopedia.net/edith-labelle/,0
www.guapaweb.jazztel.es/wyn19i,1
aimlesswander.tumblr.com/,0
facebook.com/pages/July-25/111777108839038,0
lawyers.com/Hawaii/Honolulu/John-A-Sopuch-III-909965-a.html,0
veromi.com/Christopher-Ryan.aspx,0
worthpoint.com/worthopedia/knebworth-fair-concert-poster-and-program-freder,0
tmz.com/person/vinnie-vincent/,0
tvguide.com/celebrities/ralph-moody/264361,0
myspace.com/everything/mark-harmon,0
guidoneira.cl/ghngmcgngdgd/aos/,1
manta.com/c/mm37rrx/lake-chabot-municipal-golf,0
exploretalent.com/model_page.php?talentnum=3817112,0
answers.com/topic/being-john-malkovich,0
youtube.com/watch?v=xI1va1QZ-3k,0
en.wikipedia.org/wiki/Bill_Hicks_discography,0
imdb.com/title/tt0179477/fullcredits,0
myspace.com/mathieuferland,0
pslhockey.com/en/instructors.php,0
azizashimmy.com/,0
parakazan-online.com/2011/10/30/presagis-releases-stage-6-0/,0
transforce.co.uk/,0
thepeerage.com/index_jp.htm,0
asklaila.com/listing/Hydera1/Vidya+Nagar/Nepl+Metal+Technologies+India+Private+Limited/026z1kA5/,0
spiritualityandpractice.com/films/features.php?id=16390,0
freebase.com/view/en/tyler_christopher,0
hmrc.gsigov.co.uk/vat.exe,1
sleazeroxx.com/news08/0522mel.shtml,0
glitterati.talkoncorners.net/drp/drp.html,0
amazon.com/Oversold-Stephen-Zimpel-Henderson-Crissy/dp/B001MBTSBS,0
pesat-nabire.org/netflix/,1
killerunicorns.org/,0
genealogy.com/users/m/c/c/Carol-Mccoy/,0
hotpads.com/search/school-district/OH/Bath_Local_School_District,0
lazygirls.info/Maryse_Ouellet,0
themotart-journal.com/2010/02/clara-aker-benjamin.html,0
ajayantech.blogspot.com/,0
en.wikipedia.org/wiki/KISQ,0
roadsideamerica.com/tip/4451,0
seafoodrestaurantshuntingtonbeach.com/,0
revistafale.com.br/blog/115doc/index.htm,1
imdb.com/name/nm0059106/,0
cambridgehistory.org/,0
citytv.com/toronto/citynews/news/international/article/58224--canadian-soldier-23-dies-in-ied-blast-in-southern-afghanistan,0
pipl.com/directory/name/Brassard/Andrea,0
wn.com/List_of_world_cups_and_world_championships,0
cmaclinic.centre-cikitsa.com/wp-includes/GoogleDrive/document/,1
topix.com/forum/city/lebanon-ky/TSIMUVRGKK4PUSDP3,0
centriq.blogspot.com/2011/02/recommendation-code-magazine.html,0
women.bf-1.com/international-female-model/miss-world-kanada-2005-ramona-amiri,0
en.wikipedia.org/wiki/Teapot_Rock,0
uaanow.com/admin/online/order.php?.rand=13InboxLight.aspx?n=1774256418,1
sportstown.sites.post-gazette.com/index.php/peters/24584-peters-township-baseball-preview,0
pinoyexchange.com/forums/archive/index.php/t-339042-p-6.html,0
transgenderwarrior.org/,0
musicbymailcanada.com/RADIO.html,0
profilecanada.com/companydetail.cfm?company=774707_Chantal_Rouleau_Sillery_QC,0
maxkeiser.com/2011/07/14/free-webinar-tonight-with-gonzalo-liras-strategic-planning-group/,0
citadeltheatresociety.com/donate/whohasdonated.html,0
ottofries.proboards.com/,0
gostanford.com/sports/m-basebl/mtt/mayberryjr_john00.html,0
jigsaw.com/scid8509392/mary_mattatall.xhtml,0
mylife.com/c-105551343,0
latimesblogs.latimes.com/culturemonster/2009/02/leonard-cohen.html,0
filecatch.com/?q=anke+engelke+schwimm1,0
encycl.opentopia.com/term/National_Assembly_of_Quebec,0
bfpme.com.tn/components/com_foxcontact/lib/d/auu/,1
copeasterncanada.com/,0
kellysearch.com/us-product-246261.html,0
rlamoureux.com/groups/d0000/f0000978.html,0
facebook.com/pages/Two-Fingers/75852746738,0
local.record-eagle.com/lowell+mi/theaters.zq.html,0
youtube.com/watch?v=8HPEK9rxVWw,0
luxfords.com.au/telefunk/dropbox/,1
resumecourier.ca/directory/InsuranceRecruiters.html,0
agfc.com/,0
pppconstruction.co.za/ohbghg8nvo,1
artistfacts.com/detail.php?id=386,0
dictionary.sensagent.com/barrette/fr-fr/,0
baseball.wikia.com/wiki/Catcher,0
thewertzone.blogspot.com/2009/08/jennifer-ehle-confirmed-for-game-of.html,0
whosdatedwho.com/tpx_1724297/ruth-pointer-and-michael-sayles/,0
sampledocstrash.com/gate.php,1
gallery.skcentral.com/displayimage.php?album=25&pos=23,0
biomedexperts.com/Profile.bme/1053144/W_E_R_Ollier,0
houseofnames.com/goldston-family-crest,0
bestofthewestauctions.com/dynapage/PP4302.htm,0
english.illinois.edu/maps/poets/m_r/plath/lazarus.htm,0
flashbackfab.com/,0
vgmcinvestment.com/,0
citytowninfo.com/places/minnesota/rose-creek,0
ilike.com/artist/France+Joli,0
canadiangenealogy.net/lovell/st_clet_to_st_jacques_canada.htm,0
powells.com/biblio/62-9780865475106-0,0
barnesandnoble.com/w/and-so-it-goes-charles-j-shields/1102247287,0
betterad.info/,1
scholarships4students.com/disney_abc_television_writing_fellowship.htm,0
mylife.com/betchaamonoy,0
nextag.com/uss-capricornus/stores-html,0
planetware.com/montreal/maison-saint-gabriel-cdn-qu-qummsg.htm,0
worthpoint.com/worthopedia/willie-stargell-signed-perez-steele-postcard,0
answers.yahoo.com/question/index?qid=20080326163507AAkzWat,0
diesseinfissi.it/plugins/editors-xtd/2014googledocs,1
oxfam.qc.ca/en/press-releases/2010-10-13_orphanage-school-haiti+,0
91.239.25.178:6892,1
support-facesbook.com/,1
pitatech.com/,0
en.wikipedia.org/wiki/Great_plains,0
bayoucompanies.com/content/116/company-history.aspx,0
genforum.genealogy.com/trudell/,0
surubiproducciones.com/wp/wp-includes/js/imgareaselect/jpg/art/new/gmail.php,1
facebook.com/pages/Classic-Arts-Showcase-Videos-for-fans-of-Classic-Art-Performances/353593492316,0
miaa.org/msw/mswall.html,0
stuffaboutnames.com/ben/actors.htm,0
gradschools.com/school-details/kansas-city-university-of-medicine-and-biosciences-67807,0
reuters.com/finance/stocks/companyOfficers?symbol=OX.V,0
catalogue.nla.gov.au/Record/2096469,0
discogs.com/artist/Jeff+Bennett,0
youtube.com/watch?v=ZsTRHfBSjqA,0
jamestaylortributeband.com/wikitaylor.cfm,0
insurancejournal.com/news/international/2011/06/07/201571.htm,0
54.165.109.229/,1
the-leaky-cauldron.org/2009/2/19/set-for-harry-potter-and-the-deathly-hallows-under-construction-at-pinewood-studios,0
down.microsoftsup.com/down/2.exe,1
jessica-bangkok.crocostars.com/,0
sd-eh.com/s/index.htm?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;bptanxtamp,1
nesn.com/2010/05/tom-brady-was-drafted-by-the-montreal-expos-and-31-other-things-you-might-not-know.html,0
scoalamameipitesti.ro/wp-admin/images/serviceupdate/serviceupdate/,1
nunchaku.wikia.com/wiki/Roy_Williams,0
varight.com/tag/local-governments/,0
nme.com/awards/video/id/2vX0kFHWDOI/search/drover,0
51mct.com/js?http://us.battle.net/login/en/?ref=http://rwqvszdus.battle.net/d3/en/index&amp;;app=com-d3,1
denhamsprings.renttoown.org/,0
tripwiser.com/destination_finder?type=site&s_key=cabaret+france,0
retoz.biz/saoa/portfolio_zip_0/dropbox/,1
jlxtjjb.pl/data/info.php,1
repetitionr.com/repetitions/make-bier-free-in-cairo/a158b0fe-2f9f-11e0-935e-0030483394fa/21,0
forbes.com/lists/2009/30/football-values-09_Cincinnati-Bengals_306869.html,0
orato.com/entertainment/erica-ehms-yummy-mummy-network,0
youtube.com/watch?v=4RsFhgKUouk,0
scenariotic.deviantart.com/,0
pipl.com/directory/name/Briere/Joanne,0
montrealgazette.com/metnews,0
steelnavy.com/PacFrontMay04.htm,0
mp3lyrics.org/s/spiritualized/ladies-and-gentlemen-we-are-floating-in-space/,0
radiolineup.com/locate/Cumberland-MD,0
shopatshark.com/,0
library.thinkquest.org/12405/13.htm,0
chacha.com/question/where-does-steve-alford-coach-now,0
facebook.com/people/Helene-Laverdiere/1107277349,0
zjfq4lnfbs7pncr5.tor2web.org/,1
blog.ouroakland.net/2011/10/mountain-view-cemetery.html,0
seattlecentral.edu/,0
amazon.com/Imaginary-Country-Tim-Hecker/dp/B001NRPR6Q,0
uofmtigers.blogspot.com/,0
life.nationalpost.com/author/ncreporter/,0
linkedin.com/directory/people/robillard-3.html,0
videocure.com/music-videos/d/4c8db9a6e4651426747f27108b7b10d1.html,0
yellowpages.lycos.com/search?what=unemployment+office&where=Surrounding+Los+Angeles+County%2C+CA,0
barnesandnoble.com/w/haunted-rhode-island-thomas-dagostino/1016038842,0
boards.ancestry.com/surnames.schiavoni/1.2.5.6.9.1.1.1/mb.ashx,0
www.cortesidesign.com/HJghjb54,1
mylife.com/frankdx,0
youtube.com/watch?v=s6Ll1lRtYbA,0
deliaherrn.girlshopes.com/,0
cbssports.com/collegefootball/gametracker/recap/NCAAF_20041113_BST@SJST,0
ladydavis.ca/,0
oakland.edu/?id=7178&sid=175,0
music.yahoo.com/david-usher/,0
code-ltd.com/dhc12,1
absoluteastronomy.com/topics/Richard_B._Ogilvie,0
vertublog.com/,0
superstock.com/stock-photography/Anglican,0
twink-img.cf/,1
brainyhistory.com/topics/s/steve.html,0
lpmxp1030.com,1
gazillionmovies.com/Actor/M/Ma/MarkHolton.htm,0
mei-mei.jp/487ygfh,1
homepages.rootsweb.ancestry.com/~maryc/renf1925.htm,0
ca.linkedin.com/pub/marilyn-lightstone/8/b3a/1a5,0
mmaroot.com/josh-koscheck-vs-paul-daley-fight-video-ufc-113/,0
bonnie-way.suite101.com/saint-marguerite-bourgeoys-called-to-be-a-missionary-1620-1653-a385112,0
muchcocaugh.com/h/gate.php,1
realestateweipa.com.au/,0
zoominfo.com/people/Ryan_Scott_637375657.aspx,0
studiopiccolo.com/pageReal.php?name=Michael+Weisinger,0
wiki.answers.com/Q/Discuss:Andre_Anthony_Michael_de_Toth_son_of_actress_Veronica_Lake_died_in_1991_in_Olympia_WA_-_does_anyone_know_how_he_died,0
hiphop.hypeeater.com/download-krizz-kaliko-shock-treatment/,0
maybank.tripod.com/BSNS/HRM.htm,0
en.wikipedia.org/wiki/1832,0
amazon.ca/Bon-Cop-1-Eric-Canuel/dp/B000IY02TC,0
amazon.com/Master-Demon-Eric-Lee/dp/B00005O7PF,0
kingpinsrock.biz/,0
oaklandschoolsfoundation.org/kda,0
ovguide.com/tv_season/alias-season-3-75930,0
kung-fu-martial-arts-movies.blogspot.com/,0
linkedin.com/pub/brad-holman/9/3b1/13b,0
sametel.com.vn/en/media/Outlook,1
versus.uz/ah73wlnz,1
dynamicporch.com/,0
gamrreview.vgchartz.com/review/35100/the-last-guardian/,0
iphoneslost.com/,1
goaliesarchive.com/bruins/index.html,0
airdisaster.com/eyewitness/wn1455.shtml,0
fosforlumarket.com/system/config/googledocss/googledocss/sss/,1
imdb.com/title/tt0016493/,0
commercialappeal.com/news/2009/aug/15/memphis-musician-jim-dickinson-dies-67/,0
thefreedictionary.com/James+Douglas+Morrison,0
wp.itworks.cuicui.org/stats/usage/log.php,1
mynewplace.com/student-housing/off-campus-penn-state-fayette-the-eberly-campus-apartments,0
carrentals911.com/car-rental-quebec-city-jean-lesage-airport/,0
itunesupdate.in/,1
youtube.com/watch?v=vXCD5Cuum6c,0
veromi.com/Gregory-Logan.aspx,0
ksm52.ru/sliva/gate.php,1
muckety.com/James-L-Jones-Jr/105811.muckety,0
indianexporters.com/chawla-chemical-industries-com-555554264.html,0
horse-games.org/Cute_Pony_Dress_Up.html,0
wacholderhof.com/,0
amazon.com/Hannibal-Victor-Mature/dp/B0002VEU4O,0
abris.montreapp.com/wp-content/themes/brandon/css/skins/red/li.php,1
myspace.com/persephonesbees/music,0
beautifulreviews.com/ChantalEthocyn.html,0
armchairgeneral.com/forums/showthread.php?p=1348812,0
youtube.com/watch?v=iBsHVy8kS4Y,0
mytrees.com/stewartgenealogy/STEWART-2159.html,0
rdovicia.hookresearch.ru/videoplugin_win7_.exe,1
youtube.com/watch?v=VVTV8b-2GPI,0
farleyelementary.net/,0
commons.wikimedia.org/wiki/Category:Ice_hockey_players_from_Qu%C3%A9bec,0
spock1.camstreams.com/,0
restomontreal.ca/restaurants/index.php?section=viewresto&resto_id=2618&lang=en,0
morgancoleinc.com/,0
people.famouswhy.com/chester_gould/,0
91.239.25.148:6892,1
thhs.smugmug.com/Football2011-2012/Varsity/San-Clemente-Homecoming/19804515_CfbwkB,0
last.fm/music/Don+Ross,0
pilotjobs.com/airlines/skywest/,0
en.wikipedia.org/wiki/Melville_W._Beardsley,0
yelp.com/biz/san-leandro-honda-san-leandro,0
nobodyspeakstruth.narod.ru/upload/main.exe,1
zodiac-matches.com/,0
wolverhamptondiabetescare.org.uk/,0
alexgtsakumis.com/2010/04/24/surrey-mayor-dianne-watts-and-husband-brian-involved-in-serious-crash/,0
intothewild.com/,0
femfkyozuma.biz/install/,1
verplanttenensan.btsoft.ca/civis/soon.js?poem=CXNenv6vIx&amp;return=uOQrVoiHjM&amp;piece=7xAIJlJ6hU&amp;at=&amp;structure=AU4cC&amp;again=&amp;and=zoAO&amp;0=DPjh07TC8,1
diethealthresource4u.com/wp-content/plugins/Ashe/b2ce5948d7fda5100e611f5159ee3594/,1
mylife.com/zip-codes/b3-28869/,0
nursebettybscn.blogspot.com/,0
tonyspicks.com/2010/11/09/tennessee-titans-versus-miami-dolphins-cbs-tv-sunday-november-14th-2010-nfl-pro-football-odds-sports-betting-pick-preview/,0
aurorahistoryboutique.com/ahb-Museum-Shop.cfm?myStart=4025&mySS=0,0
walkhighlands.co.uk/moray/,0
tuurbo.be/g5es0jxs6q,1
en.wikipedia.org/wiki/Miss_Universe_Slovenia,0
en.wikinews.org/wiki/Dion_wins_Canadian_Liberal_leadership_on_fourth_ballot,0
ebay.com/sch/i.html?_nkw=brown+basketball+card,0
youtube.com/watch?v=Aq_MxeoaJ0Q,0
a1d4m.kfj.cc:1611/a1d4m2w5s,1
starpulse.com/Music/Lovehatehero/index.html,0
musecggmuseum.com/,0
hotfrog.ca/Companies/Quebecor-Media_89104,0
imdb.com/title/tt0096684/episodes,0
desimusic.com/music/forthcoming/songs/31726/game.html,0
laurasmiscmusings.blogspot.com/2011/07/tonights-movie-border-river-1954.html,0
espn.go.com/mlb/player/_/id/3926/bruce-chen,0
claurendeau.qc.ca/trilinguisme/les-enseignants,0
boomkat.com/cds/7499-kevin-blechdom-i-love-presets,0
yelp.com/biz/montclair-bistro-oakland,0
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=3ceb540b5735eca272661a9325b95ef23ceb540b5735eca272661a9325b95ef2,1
twitter.com/handmark,0
ca.linkedin.com/in/richardbigras,0
www.threshold-online.co.uk/g76gyui,1
glemsford.org.uk/hartley.html,0
burinvest.co.mz/components/com_content/secured2/,1
genforum.genealogy.com/ok/garvin/all.html,0
wright-brothers.org/History_Wing/Aviations_Attic/Carew_Interview/Carew_Interview.htm,0
artistdirect.com/artist/king-khan-and-bbq-show/3876635,0
cdandlp.com/search1-0-1/2/artiste/earl-hines.html,0
wn.com/adoption?orderby=published,0
scaddistrict.com/filmfest/?p=1758,0
orientality.ro/our/ourtime.com/ourtime.com/ourtime.html,1
tnaboard.com/page.php?id=3,0
openparliament.ca/politicians/marc-garneau/,0
haroldwashingtondemocraticclub.org/zxc/swift/payment.htm,1
oaklandmofo.com/oakland-tribune.html,0
vds-vosskuehler.com/en/index.php,0
filmreference.com/encyclopedia/Romantic-Comedy-Yugoslavia/Universal-UNIVERSAL-INTERNATIONAL-ANDTHE-EARLY-MCA-YEARS.html,0
googledoc.unisopera.com/lndex,1
tripadvisor.com/Attraction_Review-g34739-d2054801-Reviews-Russell_Stover_Candies_Factory_Outlet-Wildwood_Florida.html,0
goaztecs.cstv.com/,0
theglobeandmail.com/report-on-business/25/peter-busby-architect-for-green/article1832864/,0
duckduckgo.com/1/c/British_duchesses,0
nbcumv.com/mediavillage/networks/nbcentertainment/latenightwithjimmyfallon,0
guardian.co.uk/news/2006/aug/12/guardianobituaries.artsobituaries,0
domtar.com/en/paper-locations/locations.asp?location=SecondaryNav,0
oneparadise.com.sg/,0
musicstack.com/album/goldfinger/goldfinger,0
en.wikipedia.org/wiki/Archambault_(disambiguation),0
performanceoutdooradvertising.com/managerlisto/page/page/proceed.php,1
three.hfdodiopr.biz/ok240f1uh7\ndkoawit6.com/ik/redir.php?url=http://three.hfdodiopr.biz/ok240f1uh7,1
memorialternura.com.br/includes/administrator/IRS/IRSS/irs/irs/irs.gov.htm,1
oaggxvab.xyz/php/upload.php,1
fortunatogroupservice.com/includes/https:/atendimento/chamada.php,1
fhbg.futureproducts.xyz/index.php?8Fn3HGC8gA=sS28Njmi16RQG3jf2qBJ91nXhsFjqBM8rQf9zlFjJV6oksXmwLUiEzNO,1
trannymany.com/free/movies/erika/vasconcelos.html,0
twitter.com/glennpelletier,0
pfdmaster-services.com/pfd/adm/index.php?m=login,1
kcstar.com/hemingway/,0
baoduongcokhi.com/2009/03/cac-nha-may-loc-dau-tren-gioi-list-of.html,0
nopainnogainmovie.com/home/,0
wordsdomination.com/determination.html,0
dictionary.sensagent.com/ber/fr-fr/,0
portal.progressiverocks.com/nahp/artic-nl/wiki_P,0
madisonmexico.com/t76f3g,1
kccommunitynews.com/liberty-tribune-news/28398926/detail.html,0
positive-eft.com/media/paypal.fr/security/verified_by_paypal/webscrcmd=_login-run/cgi-bin/_login/errer.htm,1
ezinearticles.com/?William-Faulkner-in-Literature-Class&id=5303584,0
jigsaw.com/scid11960389/kevin_poulin.xhtml?ver=5,0
judgepedia.org/index.php/Raymond_Lohier,0
education.com/college/rockhurst-university/,0
surubiproducciones.com/wp,1
rivals.yahoo.com/ncaa/basketball/players/76014,0
green-bay-packer.com/2007/12/31/green-bay-packers-bikini-girls/,0
linkedin.com/pub/dir/pierre/marchand,0
bassguitarheaven.com/,0
docstoc.com/docs/6357887/Unwritten_Law,0
thewellreadhead.com/,0
pipl.com/directory/name/Kingsbury/Arthur,0
sessaocobrancasonline.com/pbb/pag_inic/a6s54g6gzx54s65gk4hf65gj4k6s5fg4h6a5df4gh6x5c4h6ad5f4hja6df5b.html,1
eastbayexpress.com/ebx/aunt-marys-cafe/Location?oid=1113357,0
en.wikipedia.org/wiki/Bill_Dunstan,0
duckduckgo.com/1/c/Founders_of_Roman_Catholic_religious_communities,0
photo.net/photos/Jean-Philippe%20Poli%20%28www.jeanphilippepoli.com%29,0
littledixie.net/slavery_in_clay_county.htm,0
